video_id,author_follower_count,author_following_count,author_total_heart_count,author_total_video_count,follower_following_ratio,avg_hearts_per_video,engagement_rate,videos_per_follower,Video_Length,Hashtags,Collaborations,Series,Post_Day,Post_Hour,Post_Month,Post_Season,Post_Quarter,Post_Week_of_Year,Post_Part_of_Day,Is_Weekend,Next_Day_Holiday,Is_Long_Weekend,Engagement_Rate,Description_Sentiment,video_comment_count,video_heart_count,video_play_count,video_share_count,industry,Sentiment Score,Speech vs. Action Focus,Setting,Interaction Type,Tone,Dialogue/Monologue,Audience Engagement,zero_crossing_rate_mean,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,spectral_contrast_7,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12
'6776506063110868229,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,15.07,3,False,False,Tuesday,7,December,Winter,4,1,Morning,False,True,False,514.2857143,0.25,10,1991,36500,25,automotive,positive,action,unknown,indirect,casual,dialogue,not engaging,0.108895775,-78.24380493,144.8907623,-57.23337173,56.40256119,-32.82525253,43.62265015,-29.63752747,12.1057415,1.748458982,-1.22141695,11.28204823,-6.217394352,16.23939896,14.30187095,6.439384664,11.77418196,13.20000817,16.44010937,17.64020824,57.42425897,0.488569111,0.503861129,0.491165847,0.474066705,0.534588397,0.491683781,0.603808522,0.503725529,0.338546425,0.330854803,0.400085956,0.468882501
'6776637629464120582,22300000,413,363800000,1827,53864.73429951691,199015.31728665208,16.313900613726428,8.192824744716378e-05,20.73,4,False,False,Tuesday,16,December,Winter,4,1,Afternoon,False,True,False,1631.390135,0.0,567,86200,447200,1789,entertainment,positive,speech,unknown,direct,casual,monologue,engaging,0.02499311,-660.7728882,115.6079941,28.41117477,21.86792183,17.84253883,13.10235119,9.881436348,5.97551918,3.15008235,0.988101721,0.284830868,1.355831504,3.374598503,10.53659187,8.455466126,10.0491258,12.28799493,13.65254199,15.3820117,52.06803921,0.706718624,0.5545187,0.595910072,0.724840879,0.806239426,0.783093095,0.662054002,0.539094508,0.559866786,0.619075894,0.739891529,0.774193764
'6777018955681795334,22300000,413,363800000,1827,53864.73429951691,199015.31728665208,16.313900613726428,8.192824744716378e-05,30.09,1,False,True,Wednesday,16,January,Winter,1,1,Afternoon,False,False,False,1631.390135,0.533333333,3132,106800,640300,2257,entertainment,positive,action,unknown,direct,serious,monologue,engaging,0.045994737,-100.444191,168.3738861,-31.85503387,60.45058441,-20.35543442,19.28814507,-7.114326,3.20279789,3.18626833,-4.346522331,14.60211563,0.434480429,8.447425842,16.74708978,9.809305545,14.48458124,18.26520014,19.66331541,20.80387904,54.74794839,0.326567918,0.433064818,0.545271814,0.433686852,0.520514369,0.419656247,0.646234214,0.436330646,0.409738213,0.620374739,0.439748853,0.365636945
'6777063148085054725,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,15.05,3,False,False,Wednesday,19,January,Winter,1,1,Evening,False,False,False,514.2857143,0.0,14,4364,72900,26,automotive,positive,unknown,unknown,direct,serious,monologue,engaging,0.06326202,-212.1336212,164.6511536,-43.58098221,32.48191833,-27.10506248,16.3938961,-11.73600388,-4.207130909,-0.969180703,-14.5874033,1.13037169,-10.99653435,0.324223697,16.46837639,9.46937677,13.28681848,14.85939281,16.75549355,18.70356701,55.25259205,0.532197773,0.444998324,0.419016898,0.399607211,0.412026465,0.405899167,0.434083641,0.550350487,0.437275887,0.386946827,0.409651756,0.443415225
'6777265149104360709,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,10.98,1,True,False,Thursday,8,January,Winter,1,1,Morning,False,False,False,514.2857143,0.125,12,3248,79500,15,automotive,positive,speech,unknown,direct,casual,dialogue,engaging,0.047376226,-247.0804291,169.5107422,-26.78106117,26.57310104,-10.18749332,16.22304535,-5.731072426,-6.460985184,4.055004597,-10.81781769,6.107356071,-4.66955328,5.246126175,14.35838839,10.97734497,14.0786087,15.93867337,17.63635478,20.2775788,54.16332031,0.39109391,0.3612535,0.379862815,0.412271291,0.432362556,0.443558902,0.44533959,0.443651885,0.423334152,0.354370862,0.326300502,0.396825999
'6777758719972281606,22300000,413,363800000,1827,53864.73429951691,199015.31728665208,16.313900613726428,8.192824744716378e-05,13.23,3,False,False,Friday,16,January,Winter,1,1,Afternoon,False,False,False,1631.390135,0.0,865,94100,749600,2112,entertainment,negative,unknown,unknown,indirect,casual,monologue,engaging,0.058111037,-375.9487305,160.136734,-22.10620499,32.57746506,6.734903812,14.27302456,0.447759658,1.060281992,0.025552476,-6.28344965,6.786329746,-4.424114704,-3.989094734,13.1779,10.57506242,13.07634242,14.88245532,18.67584385,21.59214771,53.05550632,0.447632015,0.428783119,0.501887262,0.493404657,0.41227594,0.356584728,0.353754371,0.348837942,0.394613713,0.443029642,0.504196346,0.501198351
'6778849521171582214,22200000,410,362100000,1805,54014.598540145984,200498.3388704319,16.310810076089638,8.130630264386025e-05,20.1,3,False,False,Monday,15,January,Winter,1,2,Afternoon,False,False,False,1631.081081,1.0,181,45400,479300,506,entertainment,positive,speech,unknown,indirect,humorous,dialogue,engaging,0.058446589,-377.9295959,150.6047516,-67.51229095,15.93158054,-10.15167141,-12.85013866,-25.20304298,-17.43947601,-19.70935059,-17.74907684,-6.784258842,-20.68319702,-7.690154076,19.22620262,14.68137819,17.94910429,17.57808933,18.8263455,21.98153452,52.92267666,0.320211679,0.339963138,0.332684666,0.333494812,0.329274774,0.34903878,0.408967644,0.421760768,0.44913885,0.434989095,0.384773195,0.355116874
'6779425434842041605,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,25.47,4,False,False,Wednesday,4,January,Winter,1,2,Night,False,False,False,514.2857143,0.0,232,14500,190600,2272,automotive,positive,action,unknown,indirect,casual,monologue,engaging,0.021047503,-238.8338623,139.3884583,31.56182671,56.63145828,8.303216934,17.57877541,2.418585777,4.919095039,2.381794691,0.527914166,5.823505878,-2.642289877,2.89675951,17.502716,9.940180732,16.39008088,18.66406678,18.09973465,18.34610309,52.25537293,0.612286925,0.696828365,0.761815906,0.690705061,0.604196608,0.583079219,0.61134249,0.570661128,0.556331277,0.73361671,0.636904478,0.563619137
'6779594329691393285,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,13.7,7,False,False,Wednesday,15,January,Winter,1,2,Afternoon,False,False,False,514.2857143,0.0,60,7302,87100,362,automotive,positive,action,indoor,direct,casual,dialogue,engaging,0.066488736,-190.8535919,183.6650085,-89.66343689,23.95159149,-26.92591095,-2.166783333,-13.40079975,-16.33721924,0.715167046,-12.91677952,4.633776188,1.871941805,0.608852744,16.79576821,10.95187557,16.64258365,18.84188894,19.98074864,23.91482765,53.85579599,0.171234921,0.183941975,0.330673665,0.218593299,0.37580654,0.837045431,0.329577059,0.307666838,0.240445569,0.408106655,0.593182683,0.26777637
'6779633564347550982,22300000,413,363800000,1827,53864.73429951691,199015.31728665208,16.313900613726428,8.192824744716378e-05,34.0,3,False,False,Wednesday,18,January,Winter,1,2,Evening,False,False,False,1631.390135,0.0,1470,96400,701200,677,entertainment,positive,unknown,indoor,direct,serious,dialogue,engaging,0.048613241,-376.4946289,151.3242645,-30.8804245,35.4384346,-2.438578606,15.48545551,-8.362625122,7.063692093,3.913251638,-1.450922012,8.863123894,-2.540329456,8.71151638,14.95142969,12.16469704,15.94177889,16.8185434,17.17922197,20.03567396,54.43907716,0.478455067,0.519782603,0.497018754,0.471258044,0.460071385,0.472743481,0.469535053,0.502790093,0.455024898,0.445208549,0.434429824,0.456838697
'6779984213295860998,22300000,413,363800000,1827,53864.73429951691,199015.31728665208,16.313900613726428,8.192824744716378e-05,15.03,3,False,False,Thursday,16,January,Winter,1,2,Afternoon,False,False,False,1631.390135,0.0,1719,286900,2300000,5013,entertainment,negative,action,unknown,indirect,casual,monologue,engaging,0.034730936,-557.2197876,128.5970612,17.24681091,9.140931129,8.135223389,3.890993118,3.573169708,-0.427664906,-3.830757856,-3.253058672,1.515222073,-0.558977067,-3.84563756,19.02474586,10.92576695,13.64173074,14.85243145,16.49770986,18.27018652,49.20250534,0.473963827,0.444543421,0.435487032,0.465269119,0.486356556,0.55821383,0.531791806,0.494621992,0.506627977,0.532063603,0.555184782,0.52689743
'6780343298885291270,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,15.05,6,False,False,Friday,15,January,Winter,1,2,Afternoon,False,False,False,514.2857143,0.0,32,3984,72000,345,automotive,positive,action,unknown,indirect,humorous,dialogue,engaging,0.022306347,-323.4178162,202.0239716,22.44352531,20.1193161,5.039030552,19.38499832,-1.876563787,0.190493524,-7.177630424,-11.32321358,1.551017642,-5.751458645,-4.979624271,21.26184158,11.73152073,14.27344776,14.67445389,18.87583331,22.24503932,45.15799065,0.507497668,0.597785234,0.653068841,0.582940221,0.538591921,0.561488867,0.496177733,0.464503706,0.380400777,0.339570522,0.407471657,0.476413101
'6780738058921757957,22200000,410,362100000,1805,54014.598540145984,200498.3388704319,16.310810076089638,8.130630264386025e-05,11.73,3,False,False,Saturday,17,January,Winter,1,2,Evening,True,False,False,1631.081081,0.0,4269,450700,2800000,21400,entertainment,positive,speech,unknown,direct,serious,dialogue,engaging,0.024962232,-504.030426,167.7392731,-3.326563597,38.82588959,13.29596233,7.840737343,7.064647198,-0.291660279,5.169712067,2.456863165,10.01823616,4.869743347,2.554183483,17.2784399,11.19410474,13.01896417,15.79189447,15.75259082,18.37489773,52.11112016,0.693516254,0.651534915,0.609192014,0.575468063,0.524706841,0.485662818,0.454903781,0.470975518,0.521214783,0.597224534,0.614249587,0.638380289
'6781483972284271878,22300000,413,363800000,1827,53864.73429951691,199015.31728665208,16.313900613726428,8.192824744716378e-05,14.81,4,False,True,Monday,17,January,Winter,1,3,Evening,False,False,False,1631.390135,0.5,1084,226600,2000000,5379,entertainment,positive,action,unknown,direct,casual,dialogue,engaging,0.100567526,-110.1339722,137.1522064,-49.46325302,59.79367828,-30.64759636,30.6590519,-14.67818737,19.23363304,1.004175186,-2.784507751,16.04657173,-9.972061157,12.00278568,13.14426992,10.37240408,14.36159721,16.3428761,17.42471931,19.96165896,57.81398778,0.56137526,0.490724176,0.447478175,0.455613166,0.544408083,0.453770399,0.438446641,0.512955606,0.600878119,0.573625505,0.46310553,0.537271142
'6781854096044412166,22300000,413,363800000,1826,53864.73429951691,199124.24740010948,16.313900613726428,8.188340439984734e-05,14.84,3,False,False,Tuesday,17,January,Winter,1,3,Evening,False,False,False,1631.390135,0.0,937,219000,1800000,2973,entertainment,positive,unknown,unknown,direct,casual,monologue,engaging,0.101512675,-110.6499557,137.459137,-50.63215256,60.53386307,-31.40707207,30.95763779,-14.94731426,19.27788734,1.095637202,-3.121438742,16.00876617,-10.18737125,12.23258972,13.36633475,10.48209035,14.2982126,16.21915929,17.39694193,19.817978,57.89648919,0.563788235,0.490870684,0.447871804,0.459501654,0.546585083,0.449091852,0.438441932,0.514294267,0.602584422,0.568530321,0.462583065,0.540888369
'6782012150698298625,1500000,0,9300000,109,1500000.0,84545.45454545454,6.199995866669422,7.266661822225452e-05,15.16,2,True,False,Wednesday,3,January,Winter,1,3,Night,False,False,False,620.0,0.0,5971,183600,1400000,7383,entertainment,positive,action,unknown,direct,humorous,monologue,engaging,0.07625313,-154.1717377,151.2420654,-69.56147766,49.68490982,-21.17250633,24.76520348,-13.65753174,19.35095787,3.465003252,-2.701165438,17.17518806,-7.184862614,12.1498661,15.24978171,9.336867799,13.49805047,15.64145385,16.25994062,21.76555241,56.24431793,0.616049826,0.56874615,0.559947968,0.621596515,0.547084451,0.475552529,0.497815311,0.500967801,0.609921396,0.612634957,0.546346188,0.541940629
'6782188317870951686,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,15.05,6,False,False,Wednesday,15,January,Winter,1,3,Afternoon,False,False,False,514.2857143,0.5,29,3012,59600,96,automotive,positive,speech,unknown,indirect,casual,dialogue,engaging,0.046926279,-280.3259583,165.2282562,10.91113853,28.19418144,4.722922325,16.50687599,-3.99325633,7.191048145,-1.36124146,-3.668424606,4.505809307,-5.246653557,0.789913297,17.74142785,12.7969041,14.84033521,17.8538225,19.40575032,20.0740868,48.23733024,0.608959556,0.561910689,0.56853056,0.503724098,0.422636837,0.457440108,0.408064455,0.390859276,0.35558188,0.396742791,0.369332284,0.449187785
'6782229795339128069,22300000,413,363800000,1826,53864.73429951691,199124.24740010948,16.313900613726428,8.188340439984734e-05,7.82,3,False,False,Wednesday,17,January,Winter,1,3,Evening,False,False,False,1631.390135,0.7,589,83100,863200,1275,entertainment,positive,speech,unknown,direct,humorous,monologue,engaging,0.046122233,-514.3553467,139.2710266,-18.82909203,1.342130065,2.211244106,-11.58642673,-2.343132496,-0.102530755,-6.75898838,-7.748500347,-1.155584455,0.075924806,-1.282944083,12.35887352,14.04252349,17.6442893,18.45166518,19.56671177,22.7571549,50.30977709,0.231902689,0.273865461,0.356721193,0.293293536,0.254663646,0.290658921,0.343925953,0.519891262,0.3939614,0.304587424,0.261420727,0.243880048
'6782621437967469829,22300000,413,363800000,1827,53864.73429951691,199015.31728665208,16.313900613726428,8.192824744716378e-05,16.23,3,False,False,Thursday,19,January,Winter,1,3,Evening,False,False,False,1631.390135,0.0,1334,84600,767900,863,entertainment,positive,action,unknown,direct,humorous,monologue,engaging,0.053909324,-394.332428,170.0775452,-32.12580872,23.23786926,2.531275749,6.682929993,-10.37499714,-6.854529858,-0.253770292,-4.271137714,-0.276373655,-4.884764194,-0.824822128,13.00982574,13.42091389,17.6909761,18.52467404,18.24961781,21.75860685,52.40648289,0.450334311,0.402694464,0.363351792,0.350892305,0.358654708,0.343058169,0.291693091,0.340527803,0.361057431,0.378302753,0.363802671,0.380807668
'6782677480437206278,22200000,410,362100000,1805,54014.598540145984,200498.3388704319,16.310810076089638,8.130630264386025e-05,13.57,3,False,False,Thursday,22,January,Winter,1,3,Night,False,False,False,1631.081081,0.0,549,112200,922700,1480,entertainment,positive,unknown,unknown,indirect,casual,monologue,engaging,0.105939906,-41.89112473,133.4870605,-51.10074997,62.75934219,-32.58700562,32.93444061,-17.6129303,21.64883041,-2.017187595,-0.300035834,13.68610191,-7.801055431,10.92205334,13.26220619,10.46747499,14.39545033,16.35678069,17.23037508,19.83986154,57.61133863,0.571245492,0.500639737,0.45616129,0.451385409,0.547649205,0.456668377,0.425941646,0.497626573,0.592371643,0.569193482,0.460659623,0.523423314
'6782947102751231238,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,24.61,4,False,True,Friday,16,January,Winter,1,3,Afternoon,False,False,False,514.2857143,0.0,29,2768,54400,26,automotive,positive,action,unknown,indirect,casual,monologue,engaging,0.056098884,-226.3349152,99.96669769,-25.76596069,46.92376328,-10.42876625,21.61949539,-4.931183338,8.232315063,1.945143819,-5.045387268,5.010469913,-3.675832748,10.74079037,15.83317048,9.902689204,14.50205897,15.9882447,16.83792117,19.44420802,47.60213872,0.373153925,0.274101257,0.306254864,0.383067876,0.675636709,0.519404531,0.368100613,0.40933609,0.347586989,0.377553403,0.333223403,0.339381844
'6783372721679125766,22300000,413,363800000,1827,53864.73429951691,199015.31728665208,16.313900613726428,8.192824744716378e-05,8.34,3,False,False,Saturday,19,January,Winter,1,3,Evening,True,False,False,1631.390135,0.0,1359,275500,1800000,5551,entertainment,negative,action,unknown,indirect,casual,monologue,engaging,0.014254004,-401.9024963,142.4477997,19.65945435,13.88587284,14.3424139,14.19478989,10.05395031,10.10060787,7.59333086,7.658776283,9.864197731,6.217801094,8.059716225,17.63897531,9.260027822,11.98470422,14.94090005,16.13478616,17.93795596,47.22261761,0.699274898,0.754787624,0.787507892,0.825468779,0.847082257,0.844348013,0.775467575,0.707024217,0.653719187,0.628533304,0.60624969,0.607297063
'6784090048418663685,22300000,413,363800000,1827,53864.73429951691,199015.31728665208,16.313900613726428,8.192824744716378e-05,15.57,1,False,False,Monday,18,January,Winter,1,4,Evening,False,False,False,1631.390135,0.0,2763,222400,1400000,15500,entertainment,negative,speech,indoor,direct,casual,dialogue,engaging,0.055487233,-527.1384888,145.4888,-18.10102654,38.20518875,-2.871978521,-0.828799307,2.710328102,-5.450184822,1.606292129,-2.828066111,-3.667436838,-1.895238161,2.687432051,15.85501927,10.60259379,13.34966082,14.95042483,14.91205786,16.36641154,55.01638889,0.558882296,0.575971186,0.538495779,0.460720062,0.453845054,0.442327857,0.438633531,0.449211061,0.47178942,0.497541726,0.50489819,0.545836151
'6784433136399879430,22300000,413,363800000,1827,53864.73429951691,199015.31728665208,16.313900613726428,8.192824744716378e-05,54.4,3,False,False,Tuesday,16,January,Winter,1,4,Afternoon,False,False,False,1631.390135,0.0,3096,249100,1000000,8267,entertainment,positive,action,indoor,indirect,casual,dialogue,engaging,0.054602369,-489.7679138,126.1869125,-18.89091873,16.40193367,4.810289383,-10.07751465,1.124741793,-8.691147804,-10.28587914,-5.541750908,-5.008459568,-7.505900383,-3.673238277,12.14262708,12.94584436,17.56877535,19.90918761,19.77361536,22.27249514,55.03082167,0.319496125,0.274656922,0.276950985,0.331956893,0.250136614,0.351924956,0.232730627,0.213086635,0.328989118,0.268106014,0.330941051,0.277290672
'6787020325575019781,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,10.1,4,False,False,Tuesday,15,January,Winter,1,5,Afternoon,False,False,False,514.2857143,0.0,18,4229,74300,47,automotive,positive,speech,unknown,direct,humorous,dialogue,engaging,0.053944415,-238.5979919,150.7146606,0.398691177,46.82341766,-11.16423321,26.43340302,0.789435983,11.78983212,0.743387341,3.885434628,11.62470245,5.089054585,15.31631851,17.8156241,10.6237057,12.0422792,15.37606062,19.29560442,23.83466865,55.63690421,0.711301982,0.713258743,0.75030309,0.690996826,0.511411726,0.396827608,0.358015925,0.392597824,0.461908072,0.470516622,0.505365789,0.628536403
'6788123374305529093,1400000,6,7200000,285,200000.0,25174.82517482517,5.142853469390379,0.0002035712831633,10.94,5,False,False,Friday,15,January,Winter,1,5,Afternoon,False,False,False,514.2857143,0.0,26,3087,69500,63,automotive,positive,action,unknown,indirect,casual,dialogue,engaging,0.075469125,-189.2162323,115.9553299,-26.82138252,63.37307358,-28.71395874,38.41942596,2.982667208,7.024250984,7.772406101,0.694456279,20.91500664,0.340611041,11.31271553,17.47586313,9.421075438,11.14784748,14.47518068,17.80416688,18.16140293,59.85761705,0.794731379,0.774759293,0.751813948,0.738333285,0.70376277,0.68059355,0.644745886,0.642948389,0.707119167,0.653302073,0.687706292,0.759286761
